Date,TS,Tmax,Tmin,T,WS,RH,SH,PS,SI
10/15/2018,31,38.26,21.7,29.99,1.95,33.12,8.75,100.43,83.1997833
10/16/2018,31.12,37.86,23.59,30.32,1.91,35.1,9.45,100.46,80.8058624
10/17/2018,30.89,38.28,22.17,29.75,2.14,28,7.29,100.4,
10/18/2018,30.66,38.39,22.3,29.86,1.98,31.71,8.31,100.37,79.8406219
10/19/2018,29.61,38.43,20.88,29.39,2.48,22.81,5.81,100.51,
10/20/2018,28.89,37.78,21.37,29.63,1.95,13.88,3.57,100.7,77.390625
10/21/2018,29.04,37.99,20.52,29.33,1.59,16.35,4.13,100.78,
10/22/2018,28.81,37.26,20.51,28.67,2.24,20.64,5.03,100.66,77.5741959
10/23/2018,29.95,39.09,21.13,28.96,3.75,42.56,10.6,100.48,70.9410324
10/24/2018,30.61,38.32,21.93,29.23,3.51,49.68,12.58,100.5,75.0651779
10/25/2018,30.72,37.53,22.86,29.22,2.11,40.65,10.26,100.66,75.9360352
10/26/2018,30.5,38.08,21.61,29.4,2.68,37.83,9.63,100.84,
10/27/2018,31.18,38.33,22.76,29.99,2.78,28.95,7.61,100.87,76.0466537
10/28/2018,30.41,38.32,21.71,29.62,2.22,26.25,6.75,100.84,
10/29/2018,30.89,38.84,22.86,30.29,1.56,21.17,5.66,100.7,75.2600632
10/30/2018,29.86,38.16,22.52,29.51,2.14,18.32,4.69,100.64,
10/31/2018,28.54,37.28,23.43,29.08,1.91,20.91,5.21,100.72,75.1198502
11/1/2018,28.8,37.46,21.97,28.77,1.61,23.16,5.68,100.65,74.959549
11/2/2018,28.07,35.98,21.6,27.76,3.89,22.64,5.24,100.58,
11/3/2018,26.59,34.53,20.78,26.53,3.47,20.51,4.41,100.59,73.4202652
11/4/2018,25,33.64,17.69,24.71,3.9,17.56,3.38,100.74,
11/5/2018,24.7,34.08,16.42,24.28,2.67,15.58,2.92,100.79,57.9632301
11/6/2018,23.66,33.64,15.81,24.02,2.6,11.54,2.13,100.9,
11/7/2018,24.38,34.67,18.61,25.11,1.74,16.03,3.16,100.83,71.1952133
11/8/2018,25.75,35.47,16.41,25.23,2.11,37.34,7.45,100.64,68.5836487
11/9/2018,26.35,35.31,18.46,26.18,2.27,36.07,7.62,100.55,70.0951462
11/10/2018,27.15,36.47,19.04,26.98,1.89,30.67,6.78,100.61,69.9901886
11/11/2018,28.31,36.1,19.95,27.42,2.05,41.79,9.49,100.68,
11/12/2018,28.26,35.37,20.17,27.18,3.18,49.6,11.13,100.56,66.3154144
11/13/2018,28.16,34.93,20.15,26.9,1.86,51.24,11.35,100.31,
11/14/2018,25.68,32.53,20.5,25.54,3.33,31.82,6.47,100.47,66.0887451
11/15/2018,24.69,33.62,17.78,24.51,3.31,23.48,4.47,100.85,
11/16/2018,24.95,33.86,18,24.98,1.82,22.92,4.48,100.88,66.2644577
11/17/2018,26.09,34.94,18.63,26.06,1.82,31.36,6.57,100.55,62.4431267
11/18/2018,26.2,34.2,19.59,26.95,1.78,22.52,4.97,100.45,
11/19/2018,26.33,34.6,19.76,26.54,2.77,26.12,5.62,100.73,63.5219002
11/20/2018,24.46,32.87,18.38,24.44,3.72,26.08,4.94,100.99,
11/21/2018,23.44,31.96,16.81,23.86,2.69,26.63,4.87,100.97,62.3737869
11/22/2018,24.95,33.53,19.43,25.75,1.19,25.69,5.26,100.91,
11/23/2018,24.13,32.78,17.81,24.49,2.37,26.66,5.05,101.21,65.7897186
11/24/2018,23.74,32.64,16.66,23.96,2.53,25.56,4.69,101.26,67.3548584
11/25/2018,24.14,32.41,17.82,24.68,1.5,32.84,6.31,101,68.3683777
11/26/2018,25.33,32.71,19.48,25.11,2.34,34.35,6.79,100.85,67.9119263
11/27/2018,22.85,29.36,20.07,23.98,1.62,31.53,5.82,100.91,
11/28/2018,22.9,32.22,16.19,23.38,2.78,26.5,4.71,100.99,66.9174347
11/29/2018,22.45,31.48,15.86,22.59,3.35,23.93,4.04,101.18,
11/30/2018,22.44,31.84,15.83,23.05,2.68,26.1,4.54,101.22,67.4809799
12/1/2018,22.3,31.51,15.45,22.88,1.74,26.37,4.55,100.9,
12/2/2018,22.34,30.99,15.42,22.57,1.83,41.24,7.01,100.6,66.1316376
12/3/2018,22.25,30.51,15.63,22.24,2.29,30.22,5.02,100.78,63.5039177
12/4/2018,20.57,29.81,14.5,20.94,3,19.96,3.05,100.97,
12/5/2018,20.22,29.89,13.41,21.07,2,22.51,3.48,100.83,70.0359497
12/6/2018,22,30.77,15.48,22.44,0.98,32.55,5.48,100.64,
12/7/2018,20.3,29.5,13.59,20.95,1.94,22.93,3.52,100.76,68.6639404
12/8/2018,20.93,29.65,14.14,21.5,1.7,35.17,5.59,100.81,
12/9/2018,23.16,29.96,15.86,22.36,2.47,58.24,9.78,100.73,69.385437
12/10/2018,22.95,29.23,16.44,22.14,2.41,58.79,9.76,100.58,69.0671616
12/11/2018,21.07,27.97,15.42,20.58,3.99,39.64,5.95,100.79,69.6859207
12/12/2018,19.42,26.13,13.45,18.82,3.59,42.78,5.74,101.14,64.38311
12/13/2018,17.98,25.94,11.48,17.61,3.1,36.29,4.5,101.45,
12/14/2018,16.72,25.06,10,16.54,3.89,32.01,3.7,101.6,56.9729233
12/15/2018,15.7,24.02,8.73,15.41,4.58,31.75,3.41,101.6,
12/16/2018,15.52,24.58,8.62,15.37,4.62,30.59,3.28,101.6,65.2949753
12/17/2018,15.33,25.38,8.5,15.62,4.21,24.1,2.63,101.48,
12/18/2018,14.83,25.78,8.13,16.69,2.34,18.14,2.12,101.37,66.6477203
12/19/2018,15.47,27.06,11.35,17.95,1.8,21.97,2.79,101.14,67.625885
12/20/2018,16.51,27.59,9.76,17.39,3.02,19.2,2.35,101.13,
12/21/2018,15.41,26.71,8.74,16.62,3.04,15.04,1.75,101.08,60.077034
12/22/2018,15.43,26.65,8.89,16.98,2.4,15.71,1.88,100.95,
12/23/2018,15.47,26.4,8.81,16.4,3.04,18.38,2.11,101.01,68.3633804
12/24/2018,14.77,24.02,9.25,15.17,3.99,19.99,2.12,101.16,
12/25/2018,15.99,25.04,9.16,16.47,2.11,31.27,3.61,101.13,75.8629532
12/26/2018,17.3,27.82,12.73,18.81,2.12,36.15,4.85,101.02,70.5284271
12/27/2018,15.12,25.57,7.93,16.07,2.48,18.79,2.12,101.13,71.1792068
12/28/2018,15.18,25.78,7.74,16.62,1.67,17.29,2.02,101.09,70.9397888
12/29/2018,16.1,27.37,10.28,18.69,1.69,19.6,2.6,101.13,
12/30/2018,16.71,27.27,11.25,18.97,1.71,25.82,3.49,101.29,65.2531967
12/31/2018,16.15,26.67,10.21,17.27,3.01,20.14,2.44,101.4,
1/1/2019,17.44,27.48,9.73,17.51,2.84,32.19,3.97,101.3,68.194931
1/2/2019,19.19,28.83,12.67,19.15,2.85,51.71,7.08,101.26,
1/3/2019,18.33,28.1,10.66,18.81,2.12,30.3,4.05,101.43,68.8301315
1/4/2019,19.53,28.52,12.3,19.61,2.45,33.28,4.69,101.18,72.0414352
1/5/2019,18.59,26.33,13.24,18.53,3.99,48.22,6.37,101.01,
1/6/2019,15.48,24.14,8.99,15.32,3.94,28.71,3.08,101.29,78.2170639
1/7/2019,15.35,24.38,8.52,15.61,2.7,33.82,3.69,101.34,
1/8/2019,15.68,24.02,8.66,15.84,2.47,30.5,3.38,101.24,79.7733459
1/9/2019,17.43,26.39,10.68,18,2.26,34.67,4.41,101.21,
1/10/2019,19.26,27.7,13.25,19.46,2.43,49.95,7,100.95,78.503418
1/11/2019,22.04,28.03,15.51,21.16,2.15,66.62,10.39,100.83,76.8279037
1/12/2019,19.97,26.31,14.33,19.38,3.84,39.31,5.47,100.94,78.0700073
1/13/2019,17.91,25.9,12.08,17.51,4.21,31.76,3.91,101.29,78.4013138
1/14/2019,16.47,24.98,9.91,16.16,4.71,32.21,3.64,101.44,
1/15/2019,17.14,25.66,8.94,17.02,2.02,25.71,3.07,101.23,74.5738907
1/16/2019,20.83,30.02,13,20.7,1.77,57.68,8.73,100.95,
1/17/2019,20.61,28.85,15.02,20.48,3.71,36.57,5.45,100.98,75.248085
1/18/2019,19.62,29.2,12.07,20.15,2.42,22.6,3.29,100.97,
1/19/2019,19.51,28.66,12.59,19.85,2.26,30.21,4.33,100.9,82.4636536
1/20/2019,20.19,28.49,12.44,19.79,2.54,38.81,5.55,100.86,86.0186005
1/21/2019,17.33,23.18,12.58,16.97,2.91,57.53,6.9,100.72,
1/22/2019,15.98,24.22,10.7,16.28,2.4,47.52,5.45,100.71,90.7276764
1/23/2019,15.11,24.08,7.34,14.82,3.04,35.36,3.68,101.02,
1/24/2019,14.85,23.45,7.61,14.53,3.83,31.62,3.22,101.37,85.7105331
1/25/2019,14.8,22.98,7.26,15.13,1.86,30.99,3.28,101.41,
1/26/2019,15.5,23.92,8.94,16.14,1.81,31.92,3.6,101.54,95.5351028
1/27/2019,15.82,23.6,9.35,15.76,2.63,31.38,3.45,101.67,67.7286224
1/28/2019,16.15,24.35,9.03,16.35,1.97,32.1,3.66,101.68,92.5266876
1/29/2019,16.88,25.59,9.42,17.39,1.57,27.75,3.39,101.47,71.4856644
1/30/2019,19.18,27.26,11.95,19.17,2.89,48.74,6.7,101.06,
1/31/2019,18.89,24.56,13.32,18.02,4.09,60.53,7.74,101,92.6446991
2/1/2019,16.36,23.39,9.03,15.5,3.74,47.61,5.17,101.34,
2/2/2019,16.27,23.99,8.99,15.57,4.06,45.72,4.98,101.35,93.5951309
2/3/2019,16.71,24.45,8.91,16.06,3.77,41.8,4.7,101.31,
2/4/2019,17.95,26.66,9.25,17.33,3.39,32.92,4.01,101.25,100.978851
2/5/2019,19.75,28.06,11.31,19.42,2.25,31.74,4.42,101.09,93.0981674
2/6/2019,18.49,24.93,12.11,17.74,4.75,39.3,4.94,100.74,
2/7/2019,14.69,21.82,7.08,14.14,2.89,23.83,2.38,100.73,95.8274155
2/8/2019,15,24,6.29,14.41,3.45,21.83,2.21,101.03,
2/9/2019,15.25,24.05,6.43,15.52,2.37,23.45,2.54,101.39,73.5277481
2/10/2019,17.96,27.11,11.46,18.83,1.53,17.89,2.39,101.24,
2/11/2019,20.03,27.64,13.37,19.59,3.12,18.53,2.6,101.2,98.0214539
2/12/2019,19.54,27.28,11.98,19.07,4.09,21.14,2.88,101.16,86.2030792
2/13/2019,19.79,29,11.19,19,3.55,26.31,3.57,101.07,102.594238
2/14/2019,20.14,27.15,12.61,19.5,2.64,35.23,4.94,100.98,103.668297
2/15/2019,19.33,27.41,12.32,18.62,3.61,37.23,4.94,101.02,
2/16/2019,19.6,28.81,10.03,19.5,2.25,20.67,2.89,101.12,103.237564
2/17/2019,21.57,30.62,12.82,20.91,2.82,25.87,3.96,100.77,
2/18/2019,23.17,30.48,16.24,22.3,6.09,59.84,10.06,100.33,107.79496
2/19/2019,24.12,30.22,17.51,23.24,3.67,58.43,10.39,100.43,
2/20/2019,23.54,28.71,17.97,22.54,3.76,61.16,10.4,100.66,92.1376572
2/21/2019,21.98,27.53,15.45,20.62,3.65,52.68,7.92,101.09,105.739967
2/22/2019,19.25,26.7,11.48,18.28,3.48,33.35,4.32,101.23,
2/23/2019,17.97,23.77,13.15,18.25,2.42,27.05,3.5,101.06,98.7535553
2/24/2019,22.02,30.25,13.89,21.32,2.48,37.18,5.85,100.64,
2/25/2019,21.83,30.13,13.18,21.08,2.34,34.81,5.41,100.44,108.410774
2/26/2019,22.02,28.52,13.77,20.79,2.34,40.75,6.23,100.31,
2/27/2019,19.88,27.06,12.29,19.08,3.94,29.61,4.06,100.56,112.239792
2/28/2019,21.11,29.1,13.79,20.77,2.12,30.02,4.56,100.74,112.351105
3/1/2019,23.63,31.3,15.01,22.11,3.53,43.1,7.13,100.6,113.886482
3/2/2019,22.96,29.99,15.34,21.91,5.26,57.77,9.48,100.29,109.462509
3/3/2019,21.1,26.9,14.24,20.04,4.45,57.66,8.41,100.52,100.379501
3/4/2019,21.68,27.19,13.44,20.35,2.66,47.21,7.01,100.59,111.231911
3/5/2019,23.53,29.99,14.36,21.91,3.58,51.18,8.38,100.49,
3/6/2019,24.24,30.84,15.41,22.65,4.23,52.21,8.93,100.59,111.560493
3/7/2019,24.29,31.02,14.64,22.82,4.22,48.16,8.33,100.47,121.672462
3/8/2019,24,30.46,15.97,22.68,3.77,49.18,8.42,100.65,121.14621
3/9/2019,24.84,30.36,15.95,23.39,2.24,38.76,6.91,100.87,122.493584
3/10/2019,23.81,29.58,16.81,22.88,4.23,48.4,8.39,100.58,125.402725
3/11/2019,23.57,29.78,15.14,21.89,3.95,43.06,7.02,100.71,125.482376
3/12/2019,23.48,28.57,15.65,21.85,2.67,35.58,5.77,100.95,
3/13/2019,23.76,29.02,15.49,22.06,3.4,38.79,6.37,100.92,119.736244
3/14/2019,23.85,29.96,14.44,22,2.5,40.8,6.67,101.07,
3/15/2019,23.7,31.06,14.45,22.46,3.09,28.34,4.76,101.15,123.624336
3/16/2019,24.17,31.26,15.01,22.9,3.1,24.18,4.17,101.01,114.816452
3/17/2019,25.87,33.47,16.14,25.16,1.71,24.17,4.78,100.85,121.505928
3/18/2019,27.02,34.38,19.24,26.16,2.9,21.59,4.54,100.71,123.959572
3/19/2019,25.81,33.56,16.77,24.47,6.11,47.72,9.13,100.37,118.185432
3/20/2019,26.35,33.56,17.25,24.79,3.8,42.49,8.29,100.33,120.878166
3/21/2019,28.03,34.04,18.35,25.9,2.2,40.83,8.48,100.61,
3/22/2019,28.67,35.59,18.67,26.94,2.72,33.08,7.29,100.76,120.713615
3/23/2019,29.9,36.9,20.52,28.33,3.93,27.92,6.68,100.63,124.540512
3/24/2019,27.79,33.53,21.63,27.26,3.82,38.84,8.74,100.65,115.197723
3/25/2019,29.21,35.79,19.49,27.65,2.63,34.5,7.93,100.7,61.3331146
3/26/2019,31.09,38.13,21.15,29.46,2.1,29.33,7.48,100.76,99.7700806
3/27/2019,31.58,40.02,23.78,30.72,4.38,24.93,6.84,100.7,125.195778
3/28/2019,32.42,41.71,21.39,30.88,3.56,27.03,7.5,100.49,
3/29/2019,31.92,39.98,23.36,30.98,4.75,32.34,9.06,100.28,129.266541
3/30/2019,31.1,40,21.1,29.79,4.28,24.04,6.28,100.28,
3/31/2019,30.89,39.87,20.75,29.88,2.9,17.36,4.55,100.33,135.605576
4/1/2019,32.76,41.71,21.98,31.38,2.49,17.56,5.01,100.32,133.87117
4/2/2019,34.16,42.69,22.61,32.06,3.4,27.27,8.12,100.23,131.680511
4/3/2019,35.23,43.77,23.36,32.95,3.17,32.49,10.19,100.16,133.064682
4/4/2019,36.1,44.73,25.13,34.3,4.53,29.04,9.81,100.15,130.675186
4/5/2019,35.33,43.7,23.08,33.05,3.87,30.7,9.67,100.16,
4/6/2019,34.35,42.04,25.11,32.57,3.68,37.73,11.59,100.17,133.067123
4/7/2019,35.14,44,24.25,33.29,5.31,35.97,11.53,99.94,132.797546
4/8/2019,35.37,42.47,24.26,32.94,3.8,31.37,9.85,99.92,135.004181
4/9/2019,33.52,40.89,24.72,31.98,5.75,40.47,12.05,100.02,135.359283
4/10/2019,35.03,42.25,25.65,33.01,4.86,35.7,11.24,100.17,135.970291
4/11/2019,33.87,41.75,25.41,32.5,5.27,39.2,12,100.17,134.384781
4/12/2019,33.85,41.42,24.82,32.31,3.94,38.77,11.74,100.17,
4/13/2019,34.17,39.98,24.23,31.72,2.67,35.43,10.36,100.25,134.795059
4/14/2019,33.85,38.91,26.23,31.94,4.17,31.67,9.36,100.35,
4/15/2019,30.17,33.51,24.02,29.05,5.19,33.91,8.49,100.35,136.236801
4/16/2019,28.87,33.55,20.98,26.89,5.83,44.75,9.91,100.18,134.653046
4/17/2019,30.14,34.76,20.75,27.54,2.27,42.62,9.79,100.29,133.699799
4/18/2019,31.01,36.58,20.82,28.92,1.97,30.08,7.45,100.58,128.678986
4/19/2019,32.85,38.69,21.86,30.17,3.32,30.29,8.08,100.41,133.514526
4/20/2019,31.97,39.53,21.68,29.97,5.9,38.78,10.28,100.06,130.065125
4/21/2019,33.11,40.98,22.94,30.79,5.6,42.92,11.95,99.94,
4/22/2019,33.92,41.82,22.72,31.58,5.06,41.65,12.11,100.02,129.99295
4/23/2019,33.74,42.38,22.88,31.64,6.07,41.83,12.2,100.13,128.20401
4/24/2019,33.15,40.74,23.75,31.16,6.97,49.51,14.06,100.19,123.50209
4/25/2019,34.53,42.46,24.63,32.57,6.02,40.92,12.57,100.2,119.882065
4/26/2019,35.24,43.22,23.93,32.98,4.92,31.9,10.02,100.18,132.181625
4/27/2019,35.61,43.85,24.11,33.78,4.76,20.19,6.62,100.12,113.449821
4/28/2019,35.12,43.5,23.93,33.24,5.16,24.52,7.82,99.94,
4/29/2019,35.02,43.75,23.15,32.94,5.1,29.34,9.22,99.78,116.224113
4/30/2019,34.51,42.67,23.66,32.61,5.11,28.71,8.87,99.59,
5/1/2019,34.28,42.22,22.99,32.16,3.47,22.31,6.71,99.63,134.239838
5/2/2019,34.58,42.04,22.35,32.2,2.92,23.5,7.08,99.73,132.237442
5/3/2019,35.24,42.15,23.29,32.99,2.88,23.6,7.43,99.83,134.656433
5/4/2019,35.51,43.17,24.83,33.76,2.23,17.06,5.59,100.06,134.668243
5/5/2019,34.59,42.95,23.24,32.62,5.39,30.14,9.27,100.19,135.253479
5/6/2019,33.98,42.37,24.15,32.18,7.59,41.99,12.64,100.02,132.662491
5/7/2019,33.68,41.64,24.33,31.81,8.32,46.1,13.62,99.88,
5/8/2019,33.02,39.2,25.25,31.06,8.47,53.6,15.18,99.95,133.598755
5/9/2019,32.47,37.7,25.97,30.7,9,52.13,14.46,99.92,133.065002
5/10/2019,33.63,40.36,25.74,31.59,8.02,53.27,15.57,99.84,132.731903
5/11/2019,33.98,41.42,25.94,32.37,8.63,48.99,14.94,99.92,130.445236
5/12/2019,35.51,42.3,24.81,33.02,6.03,44.57,14.1,99.92,131.965179
5/13/2019,35.07,42.51,25.65,32.97,7.24,42.76,13.49,99.81,129.766266
5/14/2019,34.51,41.65,26.16,32.63,8.14,46.64,14.46,99.71,
5/15/2019,34.7,41.29,25.1,32.4,5.87,46.28,14.14,99.91,127.25824
5/16/2019,33.78,38.74,25.3,31.52,5.29,48.49,14.07,100.07,
5/17/2019,32.55,37.21,25.03,30.75,4.99,48.6,13.48,100.13,129.067154
5/18/2019,33.55,39.86,25.4,31.54,6.79,49.21,14.3,100.06,128.073669
5/19/2019,31.4,35.15,25.75,30.25,6.56,59.53,16.09,100.07,127.891022
5/20/2019,34.84,40.22,25.68,32.73,5.82,48.26,15,100.07,126.919785
5/21/2019,36.77,42.83,26.73,34.14,6.15,41.86,14.08,99.99,127.998505
5/22/2019,34.64,39.3,26.73,32.88,6.78,47.96,15.06,99.89,128.050278
5/23/2019,35.92,42.05,26.08,33.43,6.62,45.52,14.77,99.72,
5/24/2019,37.21,43.03,26.81,34.63,5.34,38.89,13.45,99.88,133.599487
5/25/2019,37.45,43.32,26.41,34.73,4.38,32.34,11.24,99.83,121.615669
5/26/2019,37.62,44.31,25.49,34.71,4.74,35.17,12.24,99.66,122.769814
5/27/2019,37.64,45.11,26.85,35.14,5.71,37.36,13.33,99.6,126.46563
5/28/2019,37.67,45.17,26.52,34.73,5.81,41.03,14.32,99.61,133.745178
5/29/2019,36.23,43.3,26.23,33.94,6.48,45.25,15.13,99.57,129.856155
5/30/2019,38.46,45.2,26.86,35.27,4.02,43.64,15.74,99.43,
5/31/2019,39,45.71,27.81,36.15,4.76,41.73,15.79,99.43,129.864441
6/1/2019,37.32,44.74,28.18,35.53,6.75,42.3,15.44,99.56,
6/2/2019,37.54,45.83,27.97,35.7,7.48,40.84,15.05,99.57,128.954163
6/3/2019,36.3,43.42,27.67,34.33,7.69,48.01,16.43,99.52,126.93055
6/4/2019,34.97,40.65,28.42,33.36,7.35,56.52,18.33,99.56,130.066116
6/5/2019,37.23,44.1,28.32,35.19,4.63,42.51,15.24,99.53,130.190506
6/6/2019,39,46.36,27.58,36.58,4.76,28.28,10.91,99.54,131.171631
6/7/2019,39.17,46.59,27.07,36.17,4.49,36.32,13.72,99.56,131.189972
6/8/2019,38.63,46.1,27.73,36.19,5.82,38.9,14.72,99.53,
6/9/2019,38.24,45.44,27.59,35.76,6.45,41.77,15.47,99.4,122.48864
6/10/2019,37.03,42.73,27.71,34.52,6.61,49.52,17.17,99.27,119.353836
6/11/2019,36.57,42.67,28.47,34.38,7.32,52.06,17.95,99.1,128.459991
6/12/2019,39.29,45.49,27.61,36.61,4.57,39.68,15.45,99.06,123.613419
6/13/2019,37.9,40.86,30.93,35.44,5.78,43.42,15.82,99.3,126.234489
6/14/2019,38.88,42.07,29.89,35.96,5.4,41.83,15.68,99.27,126.696976
6/15/2019,39.77,42.41,30.33,36.22,5.06,42.47,16.15,99.32,
6/16/2019,37.8,40.41,29.67,34.62,6.24,47.51,16.53,99.45,127.095795
6/17/2019,38.36,42,28.51,34.77,5.1,47.27,16.59,99.38,
6/18/2019,37.93,42.09,28.7,34.59,5.82,47.11,16.42,99.12,129.137253
6/19/2019,38.63,43.13,28.83,35.17,6.13,48.83,17.56,99.24,126.753754
6/20/2019,37.76,41.85,29.08,34.48,6.49,48.83,16.86,99.46,123.368492
6/21/2019,38,41.6,28.74,34.42,5.7,48.48,16.67,99.51,124.173576
6/22/2019,38.84,43.08,29.17,35.38,5.81,47.19,17.12,99.49,129.973801
6/23/2019,38.18,42.65,28.72,34.89,6.34,48.24,17.05,99.38,124.258636
6/24/2019,38,41.91,28.73,34.78,6.09,48.05,16.85,99.51,
6/25/2019,38.32,42.27,29.1,35.3,5.84,45.32,16.33,99.67,122.955711
6/26/2019,37.47,42.7,28.5,34.78,7.42,47.13,16.53,99.55,120.689598
6/27/2019,35.77,39.9,29.16,33.49,8.91,54.13,17.72,99.3,126.455193
6/28/2019,35.79,40.46,28.82,33.64,9.27,54.53,18.04,99.13,128.163162
6/29/2019,36.14,40.71,29.05,33.73,8.37,55.43,18.43,99.15,127.572166
6/30/2019,35.34,39.76,29.06,33.31,8.89,57.45,18.67,99.13,123.728142
7/1/2019,35.51,39.71,29.07,33.46,7.49,57.77,18.93,99.16,
7/2/2019,37.37,41.79,29.13,34.52,6.15,52.65,18.26,99.31,119.266273
7/3/2019,37.85,43,28.7,34.97,6.72,47.2,16.76,99.3,
7/4/2019,37.11,42.11,29.2,34.52,8.07,52.22,18.14,99.15,117.376602
7/5/2019,36.07,40.04,29.34,33.57,8.38,55.51,18.33,98.94,126.019821
7/6/2019,36.05,40.64,28.87,33.68,8.03,54.25,18.03,98.85,89.8151703
7/7/2019,36.67,41.3,29.42,34.28,7.22,51.24,17.58,98.96,48.4341507
7/8/2019,36.49,41.98,29.2,34.18,8.22,50.87,17.35,99.06,102.911263
7/9/2019,35.48,41.06,28.69,33.48,9.76,53.6,17.61,98.91,111.345573
7/10/2019,35.91,41.35,29.04,33.85,9.77,54.86,18.4,98.94,
7/11/2019,35.67,40.56,28.97,33.61,10.25,54.69,18.08,99.06,123.519745
7/12/2019,35.56,39.84,29.14,33.39,9.52,54.67,17.81,99.22,131.296356
7/13/2019,35.25,39.62,28.76,33.14,9.62,55.54,17.82,99.38,131.622818
7/14/2019,33.71,37.37,29.03,32.08,11.83,59.5,18.01,99.25,127.53759
7/15/2019,33.87,38.15,28.35,32.16,11.82,57.81,17.6,99.07,127.507736
7/16/2019,34.61,38.8,28.36,32.67,9.86,57.43,17.98,99.22,112.264839
7/17/2019,35.32,39.78,28.27,33.04,7.97,56.45,18.01,99.38,
7/18/2019,36.16,40.21,28.4,33.41,6.65,54.22,17.66,99.32,94.5735626
7/19/2019,37.07,40.88,28.16,33.95,5.08,50.32,16.89,99.33,
7/20/2019,38.72,42.2,28.59,35.23,4.37,44.85,16.14,99.43,74.7760773
7/21/2019,38.61,42.2,29.09,35.38,5.23,44.69,16.23,99.31,95.1469727
7/22/2019,37.32,41.54,29.44,34.68,4.99,48.5,16.96,99.26,124.607399
7/23/2019,35.05,38.74,29.2,33.55,5.13,56.73,18.65,99.26,112.773209
7/24/2019,34.65,38.96,29.36,33.05,8.24,60.48,19.35,99.25,89.4875946
7/25/2019,33.57,37.62,28.82,32.11,11.21,62.87,19.08,99.24,95.405899
7/26/2019,32.95,36.99,28.55,31.7,11.33,62.86,18.66,99.08,
7/27/2019,33.46,37.82,28.25,31.88,10.21,63.56,19.06,99.13,125.450356
7/28/2019,33.69,38.33,28.18,32.14,8.06,62.51,18.99,99.26,121.113655
7/29/2019,28.82,31.04,27.26,28.93,6.14,84.96,21.51,99.3,127.852959
7/30/2019,32.26,36.28,27.46,31.64,3.86,73.58,21.8,99.13,113.78093
7/31/2019,31.47,35.53,27.15,30.73,6.03,72.77,20.43,99.28,125.261261
8/1/2019,30.92,35.63,26.57,29.93,6.51,72.35,19.39,99.28,124.88018
8/2/2019,32.34,37.37,26.82,31.16,5.98,70.06,20.17,99.16,
8/3/2019,32.34,37.23,27.15,31.2,5.75,70.67,20.4,99.18,122.064148
8/4/2019,31.8,36.23,27.14,30.77,5.71,70.12,19.74,99.17,
8/5/2019,31.91,36.77,26.83,30.77,6.25,69.76,19.66,99.02,115.309044
8/6/2019,33.23,38.62,26.53,31.6,5.23,67.16,19.87,98.91,121.327133
8/7/2019,33.22,38.27,26.93,31.54,5,67.33,19.87,98.85,84.6466293
8/8/2019,33.56,37.79,26.25,31.63,3.28,64.22,19.04,98.86,112.288857
8/9/2019,31.31,35.21,27.86,30.74,3.65,72.76,20.49,99,120.741989
8/10/2019,31.35,35.27,27.59,31.02,4.9,72.78,20.85,98.89,117.272057
8/11/2019,30.7,34.46,27.39,30.26,3.57,79.28,21.78,98.81,
8/12/2019,30.04,33.25,26.07,29.1,5.82,75.62,19.31,99.31,116.224205
8/13/2019,31.1,35.22,25.45,29.8,4.2,73.5,19.52,99.45,118.2761
8/14/2019,31.32,35.56,26,30.03,4.33,74.45,20.03,99.48,116.356758
8/15/2019,30.61,33.93,26.52,29.68,4.64,76.72,20.21,99.57,112.657211
8/16/2019,31.08,35.32,25.91,29.85,5.41,73.35,19.53,99.46,119.712227
8/17/2019,30.74,34.83,26.04,29.73,5.53,74.6,19.75,99.4,112.251373
8/18/2019,31.54,35.9,25.93,30.14,4.96,70.78,19.12,99.65,
8/19/2019,31.82,36.56,25.3,30.23,4.37,69.2,18.74,99.9,111.455429
8/20/2019,31.67,36.25,25.3,30.03,4.67,68.92,18.44,99.96,
8/21/2019,31.12,36.26,24.69,29.65,5.58,69.45,18.2,99.82,116.498085
8/22/2019,31.36,36.53,24.89,29.81,5.08,68.72,18.2,99.74,106.375488
8/23/2019,31.09,36.27,24.36,29.53,5.05,66.47,17.3,99.79,114.075836
8/24/2019,31.16,36.19,24.6,29.62,5.16,67.39,17.64,99.74,113.587067
8/25/2019,31.6,36.93,24.51,30,4.78,66.83,17.9,99.66,113.220016
8/26/2019,32.08,37.51,24.83,30.47,4.37,65.29,17.96,99.66,113.190948
8/27/2019,32.78,38.29,25.37,31.08,4.11,63.39,18.08,99.55,
8/28/2019,32.23,36.65,26.52,30.88,3.17,68.81,19.42,99.54,116.887711
8/29/2019,30.31,33.58,26.95,29.88,2.15,75.67,20.15,99.66,114.232635
8/30/2019,31.68,34.88,27.69,31.02,1.64,69.79,19.87,99.5,112.881477
8/31/2019,32.95,36.41,27.29,31.63,1.79,65.29,19.27,99.29,108.899796
9/1/2019,29.63,31.35,27.03,28.99,1.67,82.46,20.93,99.42,107.583557
9/2/2019,31.16,34.61,26.66,30.13,1.73,75.52,20.44,99.51,101.707588
9/3/2019,29.42,31.68,27.17,29.11,2.82,81.87,20.9,99.5,
9/4/2019,31.32,35.18,27.23,30.55,2.82,73.32,20.34,99.39,94.9679184
